FatalityId,Crash ID,Speed Limit,Number Fatalities,DateID,GeoID,FatalityId_right,CrashID,RoadId,VehicleId,TimeID,HolidayID
Fatality1732,20185095,50,1,Date3494,Geo490,Fatalities137,Crash1,Road36,Vehicle6,Time1308,Holiday3
Fatality1733,20141141,110,1,Date1417,Geo639,Fatalities147,Crash1,Road56,Vehicle4,Time488,Holiday3
Fatality1734,20241307,100,1,Date753,Geo739,Fatalities143,Crash1,Road44,Vehicle6,Time979,Holiday3
Fatality1735,20152047,40,1,Date3117,Geo725,Fatalities65,Crash1,Road49,Vehicle7,Time1449,Holiday3
Fatality1736,20187018,110,3,Date2396,Geo415,Fatalities63,Crash1,Road60,Vehicle6,Time587,Holiday1
Fatality1737,20201187,50,2,Date1029,Geo775,Fatalities28,Crash2,Road44,Vehicle6,Time493,Holiday3
Fatality1738,20166020,80,2,Date1241,Geo155,Fatalities133,Crash2,Road10,Vehicle6,Time1031,Holiday2
Fatality1739,20171005,110,1,Date2372,Geo435,Fatalities58,Crash1,Road57,Vehicle6,Time45,Holiday3
Fatality1740,20163192,70,1,Date2121,Geo479,Fatalities27,Crash1,Road16,Vehicle6,Time393,Holiday3
Fatality1741,20232072,70,2,Date766,Geo592,Fatalities190,Crash2,Road3,Vehicle6,Time948,Holiday3
Fatality1742,20145128,110,1,Date2762,Geo142,Fatalities167,Crash1,Road57,Vehicle6,Time1094,Holiday3
Fatality1743,20162140,60,1,Date185,Geo285,Fatalities161,Crash1,Road2,Vehicle6,Time612,Holiday3
Fatality1744,20152033,60,2,Date3486,Geo589,Fatalities49,Crash2,Road3,Vehicle5,Time1007,Holiday3
Fatality1745,20192086,60,1,Date3401,Geo567,Fatalities133,Crash2,Road36,Vehicle6,Time374,Holiday3
Fatality1746,20201097,100,1,Date3177,Geo422,Fatalities93,Crash1,Road3,Vehicle6,Time619,Holiday3
Fatality1747,20205087,110,1,Date2697,Geo208,Fatalities37,Crash1,Road31,Vehicle6,Time393,Holiday3
Fatality1748,20171238,100,1,Date3104,Geo676,Fatalities138,Crash1,Road25,Vehicle6,Time1195,Holiday3
Fatality1749,20222033,100,1,Date3053,Geo74,Fatalities203,Crash2,Road7,Vehicle6,Time1174,Holiday3
Fatality1750,20213018,100,1,Date197,Geo225,Fatalities141,Crash1,Road44,Vehicle4,Time1102,Holiday3
Fatality1751,20244080,100,1,Date1104,Geo742,Fatalities93,Crash1,Road44,Vehicle6,Time644,Holiday3
Fatality1752,20172045,100,1,Date602,Geo567,Fatalities60,Crash1,Road61,Vehicle6,Time1415,Holiday3
Fatality1753,20211030,100,1,Date3181,Geo37,Fatalities147,Crash1,Road44,Vehicle6,Time792,Holiday3
Fatality1754,20233188,100,1,Date2107,Geo427,Fatalities133,Crash1,Road47,Vehicle6,Time1047,Holiday3
Fatality1755,20201030,50,1,Date2212,Geo90,Fatalities4,Crash1,Road61,Vehicle6,Time40,Holiday3
Fatality1756,20231138,80,1,Date101,Geo775,Fatalities61,Crash1,Road45,Vehicle6,Time72,Holiday3
Fatality1757,20155059,110,1,Date684,Geo673,Fatalities124,Crash1,Road47,Vehicle6,Time703,Holiday3
Fatality1758,20193050,100,4,Date2304,Geo436,Fatalities105,Crash1,Road50,Vehicle6,Time1322,Holiday3
Fatality1759,20233107,100,1,Date3243,Geo557,Fatalities60,Crash1,Road57,Vehicle6,Time688,Holiday3
Fatality1760,20181311,60,1,Date1927,Geo399,Fatalities21,Crash2,Road45,Vehicle6,Time345,Holiday3
Fatality1761,20151312,60,2,Date217,Geo196,Fatalities37,Crash1,Road57,Vehicle6,Time812,Holiday3
Fatality1762,20143099,50,1,Date1707,Geo479,Fatalities181,Crash1,Road58,Vehicle6,Time393,Holiday3
Fatality1763,20205098,80,1,Date1380,Geo504,Fatalities60,Crash1,Road45,Vehicle6,Time430,Holiday3
Fatality1764,20171106,100,1,Date916,Geo637,Fatalities5,Crash1,Road44,Vehicle6,Time1034,Holiday3
Fatality1765,20223254,60,1,Date2564,Geo758,Fatalities4,Crash1,Road9,Vehicle6,Time247,Holiday3
Fatality1766,20194035,60,1,Date425,Geo343,Fatalities105,Crash2,Road22,Vehicle6,Time552,Holiday3
Fatality1767,20231289,110,1,Date2053,Geo576,Fatalities106,Crash2,Road57,Vehicle4,Time448,Holiday3
Fatality1768,20221063,60,1,Date2361,Geo623,Fatalities131,Crash1,Road32,Vehicle6,Time98,Holiday3
Fatality1769,20165170,70,1,Date1438,Geo39,Fatalities105,Crash2,Road25,Vehicle6,Time19,Holiday3
Fatality1770,20181089,60,1,Date1927,Geo63,Fatalities150,Crash1,Road22,Vehicle6,Time493,Holiday3
Fatality1771,20232105,60,1,Date590,Geo220,Fatalities122,Crash1,Road35,Vehicle6,Time318,Holiday3
Fatality1772,20191035,80,2,Date3531,Geo646,Fatalities93,Crash2,Road33,Vehicle6,Time449,Holiday3
Fatality1773,20171266,100,1,Date602,Geo133,Fatalities80,Crash2,Road3,Vehicle6,Time1399,Holiday2
Fatality1774,20162122,60,1,Date3156,Geo220,Fatalities60,Crash2,Road2,Vehicle6,Time590,Holiday3
Fatality1775,20151225,50,1,Date2916,Geo90,Fatalities159,Crash1,Road39,Vehicle6,Time206,Holiday3
Fatality1776,20242254,80,1,Date1104,Geo320,Fatalities23,Crash1,Road22,Vehicle6,Time1135,Holiday3
Fatality1777,20243148,100,1,Date753,Geo416,Fatalities137,Crash2,Road22,Vehicle6,Time1101,Holiday3
Fatality1778,20141052,60,2,Date3101,Geo639,Fatalities93,Crash1,Road2,Vehicle6,Time45,Holiday3
Fatality1779,20196028,100,1,Date2304,Geo553,Fatalities79,Crash2,Road57,Vehicle6,Time154,Holiday3
Fatality1780,20192024,50,1,Date2650,Geo240,Fatalities105,Crash1,Road50,Vehicle6,Time681,Holiday1
Fatality1781,20202055,80,1,Date2212,Geo547,Fatalities163,Crash2,Road47,Vehicle4,Time587,Holiday3
Fatality1782,20222127,70,1,Date3002,Geo592,Fatalities125,Crash1,Road31,Vehicle6,Time172,Holiday3
Fatality1783,20164074,80,1,Date3580,Geo640,Fatalities128,Crash2,Road31,Vehicle6,Time958,Holiday3
Fatality1784,20233043,50,1,Date68,Geo378,Fatalities24,Crash1,Road50,Vehicle6,Time1451,Holiday3
Fatality1785,20165019,110,1,Date2785,Geo490,Fatalities123,Crash2,Road47,Vehicle4,Time1428,Holiday3
Fatality1786,20192134,60,1,Date255,Geo129,Fatalities71,Crash2,Road45,Vehicle6,Time830,Holiday3
Fatality1787,20162142,80,1,Date3607,Geo545,Fatalities6,Crash2,Road56,Vehicle4,Time1498,Holiday3
Fatality1788,20231124,50,1,Date3186,Geo130,Fatalities151,Crash1,Road49,Vehicle6,Time1204,Holiday3
Fatality1789,20141257,100,1,Date347,Geo639,Fatalities20,Crash1,Road2,Vehicle6,Time1406,Holiday3
Fatality1790,20173083,60,1,Date2798,Geo788,Fatalities179,Crash2,Road20,Vehicle6,Time1526,Holiday3
Fatality1791,20162227,100,1,Date2689,Geo366,Fatalities181,Crash1,Road56,Vehicle6,Time284,Holiday3
Fatality1792,20195113,80,1,Date3007,Geo418,Fatalities173,Crash1,Road25,Vehicle6,Time654,Holiday3
Fatality1793,20206019,100,1,Date2358,Geo414,Fatalities61,Crash1,Road39,Vehicle6,Time490,Holiday3
Fatality1794,20191321,110,1,Date2530,Geo440,Fatalities64,Crash2,Road22,Vehicle6,Time1459,Holiday2
Fatality1795,20173192,100,1,Date2156,Geo452,Fatalities27,Crash2,Road57,Vehicle4,Time1451,Holiday3
Fatality1796,20211062,90,1,Date733,Geo775,Fatalities64,Crash1,Road45,Vehicle6,Time852,Holiday3
Fatality1797,20163201,110,2,Date3115,Geo479,Fatalities26,Crash2,Road56,Vehicle6,Time393,Holiday3
Fatality1798,20192151,80,1,Date3531,Geo306,Fatalities173,Crash2,Road40,Vehicle6,Time416,Holiday3
Fatality1799,20213243,100,1,Date3813,Geo269,Fatalities129,Crash2,Road9,Vehicle6,Time493,Holiday3
Fatality1800,20201102,100,2,Date471,Geo700,Fatalities80,Crash1,Road57,Vehicle6,Time396,Holiday3
Fatality1801,20193153,100,1,Date2253,Geo296,Fatalities122,Crash1,Road47,Vehicle6,Time1451,Holiday3
Fatality1802,20183112,100,1,Date1927,Geo582,Fatalities21,Crash1,Road47,Vehicle6,Time792,Holiday3
Fatality1803,20215078,60,1,Date3410,Geo297,Fatalities2,Crash1,Road36,Vehicle6,Time465,Holiday3
Fatality1804,20226009,100,2,Date1268,Geo588,Fatalities36,Crash1,Road13,Vehicle6,Time1499,Holiday3
Fatality1805,20181280,60,1,Date2937,Geo398,Fatalities129,Crash1,Road49,Vehicle6,Time823,Holiday3
Fatality1806,20242153,50,1,Date1015,Geo146,Fatalities21,Crash1,Road36,Vehicle6,Time1151,Holiday3
Fatality1807,20213201,70,3,Date673,Geo330,Fatalities21,Crash2,Road35,Vehicle6,Time792,Holiday3
Fatality1808,20223146,60,1,Date751,Geo424,Fatalities80,Crash1,Road9,Vehicle6,Time1415,Holiday3
Fatality1809,20233009,50,1,Date3186,Geo593,Fatalities151,Crash1,Road45,Vehicle6,Time206,Holiday3
Fatality1810,20181223,80,1,Date2396,Geo6,Fatalities40,Crash1,Road9,Vehicle6,Time1336,Holiday3
Fatality1811,20234072,110,1,Date3488,Geo3,Fatalities120,Crash1,Road43,Vehicle6,Time83,Holiday3
Fatality1812,20193008,80,1,Date2342,Geo424,Fatalities150,Crash2,Road44,Vehicle7,Time1415,Holiday3
Fatality1813,20155023,50,1,Date2387,Geo238,Fatalities23,Crash2,Road36,Vehicle6,Time782,Holiday3
Fatality1814,20197018,130,5,Date214,Geo415,Fatalities36,Crash1,Road31,Vehicle6,Time332,Holiday3
Fatality1815,20233046,60,1,Date2591,Geo488,Fatalities80,Crash1,Road35,Vehicle6,Time988,Holiday3
Fatality1816,20194102,110,1,Date2650,Geo742,Fatalities4,Crash2,Road20,Vehicle6,Time258,Holiday3
Fatality1817,20142175,70,1,Date1115,Geo592,Fatalities139,Crash2,Road26,Vehicle6,Time1016,Holiday3
Fatality1818,20181138,60,1,Date2985,Geo623,Fatalities181,Crash1,Road42,Vehicle6,Time234,Holiday3
Fatality1819,20182041,100,1,Date2523,Geo428,Fatalities83,Crash2,Road31,Vehicle6,Time590,Holiday3
Fatality1820,20242100,100,1,Date3461,Geo411,Fatalities119,Crash2,Road22,Vehicle6,Time1319,Holiday3
Fatality1821,20223154,70,1,Date2369,Geo57,Fatalities18,Crash1,Road3,Vehicle6,Time1406,Holiday3
Fatality1822,20201207,60,1,Date1590,Geo309,Fatalities147,Crash2,Road39,Vehicle6,Time1114,Holiday3
Fatality1823,20205099,60,1,Date873,Geo704,Fatalities181,Crash1,Road16,Vehicle6,Time1341,Holiday3
Fatality1824,20155083,50,1,Date3287,Geo704,Fatalities67,Crash2,Road56,Vehicle6,Time1396,Holiday3
Fatality1825,20223194,50,1,Date1268,Geo382,Fatalities41,Crash1,Road39,Vehicle6,Time688,Holiday3
Fatality1826,20183080,100,2,Date692,Geo733,Fatalities128,Crash1,Road3,Vehicle6,Time1102,Holiday3
Fatality1827,20243084,80,1,Date2516,Geo378,Fatalities86,Crash2,Road9,Vehicle6,Time488,Holiday3
Fatality1828,20215020,110,1,Date1269,Geo92,Fatalities93,Crash1,Road25,Vehicle6,Time328,Holiday3
Fatality1829,20181183,80,1,Date3499,Geo210,Fatalities164,Crash2,Road42,Vehicle6,Time979,Holiday3
Fatality1830,20152032,80,1,Date78,Geo354,Fatalities2,Crash1,Road43,Vehicle4,Time1253,Holiday3
Fatality1831,20181292,110,1,Date3494,Geo662,Fatalities40,Crash1,Road47,Vehicle6,Time922,Holiday3
Fatality1832,20211080,50,1,Date3367,Geo796,Fatalities118,Crash1,Road41,Vehicle6,Time1397,Holiday3
Fatality1833,20155047,110,1,Date2337,Geo704,Fatalities176,Crash1,Road56,Vehicle6,Time1517,Holiday3
Fatality1834,20176034,60,1,Date1525,Geo301,Fatalities72,Crash1,Road50,Vehicle6,Time488,Holiday3
Fatality1835,20232118,80,1,Date1026,Geo317,Fatalities137,Crash2,Road44,Vehicle6,Time792,Holiday3
Fatality1836,20153173,60,1,Date2511,Geo479,Fatalities181,Crash1,Road56,Vehicle6,Time854,Holiday3
Fatality1837,20233070,100,1,Date2525,Geo521,Fatalities86,Crash2,Road22,Vehicle7,Time1102,Holiday3
Fatality1838,20242098,60,1,Date1048,Geo79,Fatalities21,Crash2,Road36,Vehicle6,Time852,Holiday3
Fatality1839,20203147,100,1,Date3144,Geo621,Fatalities17,Crash1,Road47,Vehicle6,Time247,Holiday3
Fatality1840,20233254,80,1,Date1755,Geo296,Fatalities118,Crash1,Road3,Vehicle6,Time1333,Holiday3
Fatality1841,20203034,80,1,Date3531,Geo733,Fatalities134,Crash2,Road22,Vehicle6,Time1047,Holiday3
Fatality1842,20191115,60,1,Date3582,Geo443,Fatalities173,Crash2,Road47,Vehicle4,Time1333,Holiday3
Fatality1843,20213007,100,1,Date2189,Geo530,Fatalities61,Crash1,Road3,Vehicle6,Time854,Holiday3
Fatality1844,20142209,50,1,Date3027,Geo592,Fatalities109,Crash1,Road56,Vehicle6,Time246,Holiday3
Fatality1845,20242096,80,1,Date1314,Geo317,Fatalities106,Crash1,Road7,Vehicle6,Time124,Holiday3
Fatality1846,20173217,100,1,Date2384,Geo671,Fatalities179,Crash2,Road35,Vehicle6,Time1041,Holiday3
Fatality1847,20142029,80,1,Date1402,Geo592,Fatalities173,Crash1,Road16,Vehicle6,Time5,Holiday3
Fatality1848,20241067,50,1,Date413,Geo612,Fatalities54,Crash2,Road43,Vehicle6,Time496,Holiday3
Fatality1849,20205020,110,1,Date587,Geo254,Fatalities4,Crash1,Road47,Vehicle6,Time31,Holiday3
Fatality1850,20154081,50,1,Date722,Geo749,Fatalities182,Crash1,Road59,Vehicle6,Time678,Holiday3
Fatality1851,20155043,50,1,Date1557,Geo559,Fatalities72,Crash1,Road39,Vehicle6,Time849,Holiday3
Fatality1852,20205135,110,1,Date841,Geo29,Fatalities144,Crash2,Road47,Vehicle7,Time1047,Holiday3
Fatality1853,20193042,80,1,Date2253,Geo280,Fatalities144,Crash1,Road42,Vehicle6,Time1101,Holiday3
Fatality1854,20211038,70,1,Date733,Geo90,Fatalities115,Crash1,Road61,Vehicle6,Time1276,Holiday3
Fatality1855,20165040,110,2,Date2785,Geo704,Fatalities152,Crash1,Road16,Vehicle6,Time206,Holiday3
Fatality1856,20181043,80,1,Date463,Geo646,Fatalities151,Crash1,Road43,Vehicle6,Time1209,Holiday3
Fatality1857,20143093,60,1,Date2294,Geo479,Fatalities199,Crash2,Road56,Vehicle6,Time792,Holiday3
Fatality1858,20172194,40,1,Date178,Geo725,Fatalities54,Crash1,Road49,Vehicle6,Time127,Holiday3
Fatality1859,20154003,110,1,Date792,Geo784,Fatalities174,Crash2,Road47,Vehicle4,Time421,Holiday3
Fatality1860,20232103,100,1,Date2058,Geo687,Fatalities147,Crash2,Road25,Vehicle6,Time894,Holiday3
Fatality1861,20205092,90,1,Date3280,Geo504,Fatalities181,Crash1,Road45,Vehicle6,Time895,Holiday3
Fatality1862,20162107,100,1,Date1718,Geo456,Fatalities152,Crash1,Road56,Vehicle6,Time413,Holiday3
Fatality1863,20224055,100,1,Date1030,Geo199,Fatalities144,Crash1,Road44,Vehicle6,Time1367,Holiday3
Fatality1864,20154092,100,3,Date3504,Geo1,Fatalities112,Crash2,Road31,Vehicle6,Time857,Holiday3
Fatality1865,20192064,110,1,Date2342,Geo226,Fatalities150,Crash1,Road47,Vehicle6,Time1239,Holiday3
Fatality1866,20192051,80,1,Date255,Geo545,Fatalities161,Crash2,Road45,Vehicle6,Time277,Holiday3
Fatality1867,20201244,50,1,Date841,Geo796,Fatalities140,Crash2,Road7,Vehicle6,Time1165,Holiday3
Fatality1868,20156021,100,1,Date3809,Geo301,Fatalities90,Crash2,Road43,Vehicle7,Time1266,Holiday3
Fatality1869,20154051,100,1,Date543,Geo184,Fatalities65,Crash2,Road45,Vehicle6,Time99,Holiday3
Fatality1870,20203224,100,1,Date3144,Geo296,Fatalities29,Crash2,Road47,Vehicle4,Time493,Holiday3
Fatality1871,20215021,110,1,Date3256,Geo395,Fatalities194,Crash1,Road45,Vehicle6,Time1290,Holiday3
Fatality1872,20181144,100,1,Date2985,Geo37,Fatalities36,Crash1,Road3,Vehicle6,Time5,Holiday3
Fatality1873,20241069,70,1,Date852,Geo357,Fatalities123,Crash1,Road49,Vehicle6,Time1222,Holiday3
Fatality1874,20165015,110,1,Date220,Geo413,Fatalities177,Crash1,Road57,Vehicle6,Time12,Holiday3
Fatality1875,20191319,60,1,Date2304,Geo234,Fatalities80,Crash1,Road39,Vehicle6,Time854,Holiday1
Fatality1876,20141173,50,1,Date1374,Geo639,Fatalities93,Crash1,Road56,Vehicle6,Time1222,Holiday3
Fatality1877,20223143,100,1,Date1658,Geo182,Fatalities80,Crash2,Road47,Vehicle6,Time1526,Holiday3
Fatality1878,20193059,80,1,Date3069,Geo656,Fatalities124,Crash1,Road45,Vehicle6,Time688,Holiday3
Fatality1879,20243034,100,1,Date3461,Geo14,Fatalities131,Crash1,Road47,Vehicle6,Time206,Holiday3
Fatality1880,20234091,80,1,Date1755,Geo640,Fatalities43,Crash1,Road3,Vehicle7,Time1061,Holiday3
Fatality1881,20236015,90,1,Date3186,Geo651,Fatalities183,Crash1,Road44,Vehicle6,Time1473,Holiday3
Fatality1882,20143199,110,1,Date2314,Geo479,Fatalities10,Crash1,Road56,Vehicle6,Time1526,Holiday3
Fatality1883,20183091,100,1,Date3671,Geo731,Fatalities134,Crash2,Road5,Vehicle6,Time1047,Holiday3
Fatality1884,20243081,100,2,Date1393,Geo296,Fatalities203,Crash2,Road47,Vehicle6,Time493,Holiday3
Fatality1885,20161319,80,1,Date819,Geo117,Fatalities77,Crash2,Road47,Vehicle6,Time1128,Holiday3
Fatality1886,20183105,60,1,Date2161,Geo582,Fatalities131,Crash1,Road39,Vehicle6,Time58,Holiday3
Fatality1887,20232213,100,1,Date2107,Geo592,Fatalities54,Crash1,Road43,Vehicle6,Time1160,Holiday3
Fatality1888,20234003,60,1,Date2671,Geo743,Fatalities125,Crash2,Road59,Vehicle6,Time1254,Holiday3
Fatality1889,20193131,100,2,Date2976,Geo610,Fatalities163,Crash2,Road47,Vehicle4,Time456,Holiday3
Fatality1890,20172200,60,1,Date2798,Geo417,Fatalities61,Crash2,Road25,Vehicle6,Time1157,Holiday3
Fatality1891,20161121,50,1,Date202,Geo13,Fatalities150,Crash2,Road44,Vehicle7,Time973,Holiday3
Fatality1892,20187010,110,1,Date3216,Geo303,Fatalities131,Crash1,Road61,Vehicle6,Time29,Holiday3
Fatality1893,20173032,80,1,Date1525,Geo330,Fatalities170,Crash2,Road45,Vehicle5,Time854,Holiday3
Fatality1894,20161288,100,1,Date3589,Geo196,Fatalities80,Crash1,Road47,Vehicle6,Time234,Holiday3
Fatality1895,20181150,60,1,Date196,Geo116,Fatalities167,Crash1,Road61,Vehicle6,Time1302,Holiday3
Fatality1896,20147002,60,1,Date2762,Geo80,Fatalities108,Crash2,Road2,Vehicle6,Time405,Holiday3
Fatality1897,20241179,80,1,Date1048,Geo466,Fatalities147,Crash2,Road9,Vehicle6,Time823,Holiday3
Fatality1898,20232170,100,1,Date230,Geo616,Fatalities113,Crash1,Road44,Vehicle6,Time1084,Holiday3
Fatality1899,20231152,60,1,Date366,Geo373,Fatalities93,Crash1,Road43,Vehicle7,Time1102,Holiday3
Fatality1900,20143177,100,1,Date1707,Geo479,Fatalities181,Crash1,Road16,Vehicle6,Time988,Holiday3
Fatality1901,20241183,80,1,Date2819,Geo422,Fatalities62,Crash1,Road43,Vehicle7,Time1144,Holiday3
Fatality1902,20232013,100,1,Date590,Geo629,Fatalities5,Crash1,Road47,Vehicle6,Time698,Holiday3
Fatality1903,20152160,80,1,Date874,Geo650,Fatalities131,Crash1,Road22,Vehicle6,Time135,Holiday3
Fatality1904,20222028,80,1,Date3053,Geo800,Fatalities199,Crash2,Road22,Vehicle4,Time927,Holiday3
Fatality1905,20191235,100,1,Date167,Geo309,Fatalities106,Crash2,Road47,Vehicle4,Time1308,Holiday3
Fatality1906,20242243,50,1,Date1048,Geo567,Fatalities34,Crash2,Road59,Vehicle6,Time12,Holiday3
Fatality1907,20232111,60,1,Date2515,Geo568,Fatalities47,Crash1,Road42,Vehicle6,Time388,Holiday3
Fatality1908,20171094,80,1,Date1645,Geo234,Fatalities164,Crash2,Road7,Vehicle5,Time134,Holiday3
Fatality1909,20156004,100,1,Date2387,Geo338,Fatalities62,Crash2,Road43,Vehicle7,Time960,Holiday3
Fatality1910,20186007,100,1,Date1535,Geo553,Fatalities124,Crash1,Road44,Vehicle6,Time1148,Holiday3
Fatality1911,20227026,110,1,Date2222,Geo415,Fatalities131,Crash1,Road43,Vehicle6,Time1384,Holiday3
Fatality1912,20143094,80,4,Date3449,Geo479,Fatalities46,Crash1,Road16,Vehicle6,Time1451,Holiday3
Fatality1913,20215044,100,1,Date1345,Geo728,Fatalities177,Crash1,Road47,Vehicle6,Time313,Holiday3
Fatality1914,20151136,80,1,Date722,Geo258,Fatalities5,Crash2,Road1,Vehicle6,Time1403,Holiday3
Fatality1915,20221215,60,1,Date2747,Geo13,Fatalities36,Crash2,Road57,Vehicle6,Time671,Holiday3
Fatality1916,20161336,80,1,Date1220,Geo581,Fatalities124,Crash1,Road3,Vehicle6,Time988,Holiday3
Fatality1917,20212076,100,2,Date3181,Geo402,Fatalities72,Crash1,Road50,Vehicle6,Time397,Holiday3
Fatality1918,20143094,80,4,Date3449,Geo479,Fatalities35,Crash1,Road16,Vehicle6,Time1451,Holiday3
Fatality1919,20201151,100,1,Date384,Geo236,Fatalities29,Crash1,Road43,Vehicle6,Time894,Holiday3
Fatality1920,20225056,80,1,Date3778,Geo191,Fatalities64,Crash1,Road56,Vehicle6,Time633,Holiday3
Fatality1921,20205125,110,1,Date471,Geo632,Fatalities105,Crash1,Road43,Vehicle6,Time247,Holiday3
Fatality1922,20165145,50,1,Date3567,Geo151,Fatalities176,Crash1,Road43,Vehicle6,Time1084,Holiday3
Fatality1923,20141105,100,1,Date851,Geo639,Fatalities10,Crash2,Road58,Vehicle6,Time1244,Holiday3
Fatality1924,20142031,80,1,Date1667,Geo592,Fatalities154,Crash1,Road56,Vehicle6,Time217,Holiday3
Fatality1925,20223014,60,1,Date229,Geo323,Fatalities43,Crash1,Road7,Vehicle6,Time393,Holiday3
Fatality1926,20155130,80,1,Date2896,Geo238,Fatalities131,Crash2,Road47,Vehicle4,Time1034,Holiday3
Fatality1927,20231212,50,1,Date2671,Geo647,Fatalities106,Crash2,Road41,Vehicle6,Time433,Holiday3
Fatality1928,20227030,70,4,Date3556,Geo102,Fatalities106,Crash1,Road3,Vehicle6,Time279,Holiday3
Fatality1929,20243150,100,1,Date1196,Geo437,Fatalities197,Crash2,Road47,Vehicle6,Time493,Holiday3
Fatality1930,20183020,80,1,Date1780,Geo426,Fatalities147,Crash1,Road45,Vehicle6,Time1047,Holiday3
Fatality1931,20242077,60,1,Date1104,Geo367,Fatalities113,Crash1,Road42,Vehicle6,Time984,Holiday3
Fatality1932,20234075,80,1,Date3488,Geo340,Fatalities125,Crash2,Road41,Vehicle6,Time846,Holiday3
Fatality1933,20151163,80,1,Date789,Geo597,Fatalities167,Crash2,Road43,Vehicle7,Time1157,Holiday3
Fatality1934,20233236,100,1,Date103,Geo296,Fatalities122,Crash2,Road42,Vehicle6,Time792,Holiday3
Fatality1935,20181057,100,1,Date2161,Geo605,Fatalities150,Crash1,Road45,Vehicle6,Time1322,Holiday3
Fatality1936,20187036,60,1,Date425,Geo274,Fatalities16,Crash1,Road3,Vehicle6,Time25,Holiday2
Fatality1937,20221099,50,1,Date103,Geo489,Fatalities62,Crash1,Road44,Vehicle6,Time351,Holiday2
Fatality1938,20151241,70,1,Date974,Geo13,Fatalities133,Crash2,Road42,Vehicle6,Time168,Holiday3
Fatality1939,20203101,60,1,Date471,Geo757,Fatalities64,Crash1,Road44,Vehicle6,Time1451,Holiday3
Fatality1940,20173022,50,1,Date2794,Geo788,Fatalities133,Crash1,Road36,Vehicle6,Time688,Holiday3
Fatality1941,20142059,60,1,Date3042,Geo592,Fatalities118,Crash1,Road58,Vehicle6,Time1389,Holiday3
Fatality1942,20231176,100,1,Date3326,Geo789,Fatalities2,Crash1,Road43,Vehicle6,Time1041,Holiday3
Fatality1943,20176018,80,2,Date1645,Geo21,Fatalities197,Crash2,Road3,Vehicle6,Time846,Holiday3
Fatality1944,20242079,100,1,Date1015,Geo675,Fatalities119,Crash1,Road44,Vehicle6,Time581,Holiday3
Fatality1945,20212123,90,1,Date637,Geo4,Fatalities147,Crash2,Road25,Vehicle6,Time1525,Holiday3
Fatality1946,20213193,50,1,Date2740,Geo586,Fatalities181,Crash1,Road5,Vehicle6,Time854,Holiday3
Fatality1947,20223122,100,1,Date2731,Geo403,Fatalities113,Crash2,Road47,Vehicle6,Time854,Holiday3
Fatality1948,20213083,100,1,Date929,Geo132,Fatalities137,Crash1,Road47,Vehicle6,Time393,Holiday3
Fatality1949,20195026,70,1,Date2141,Geo608,Fatalities37,Crash1,Road43,Vehicle6,Time815,Holiday3
Fatality1950,20246022,50,1,Date3010,Geo284,Fatalities181,Crash2,Road3,Vehicle6,Time1022,Holiday3
Fatality1951,20181175,80,1,Date2875,Geo12,Fatalities171,Crash2,Road31,Vehicle6,Time950,Holiday3
Fatality1952,20175131,110,1,Date519,Geo153,Fatalities129,Crash1,Road47,Vehicle6,Time1160,Holiday3
Fatality1953,20141136,80,1,Date868,Geo639,Fatalities142,Crash1,Road56,Vehicle6,Time321,Holiday3
Fatality1954,20143062,100,1,Date3262,Geo479,Fatalities86,Crash2,Road58,Vehicle6,Time1047,Holiday3
Fatality1955,20165018,110,1,Date2601,Geo69,Fatalities176,Crash1,Road45,Vehicle6,Time899,Holiday3
Fatality1956,20215137,100,1,Date3251,Geo238,Fatalities139,Crash1,Road58,Vehicle6,Time1319,Holiday3
Fatality1957,20172087,80,2,Date2798,Geo447,Fatalities152,Crash2,Road47,Vehicle6,Time552,Holiday3
Fatality1958,20225081,110,2,Date991,Geo263,Fatalities5,Crash1,Road16,Vehicle6,Time1,Holiday2
